"sku","_store","_attribute_set","_type","_category","_product_websites","name","image","small_image","thumbnail","_additional_image","_additional_image_label","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","use_config_qty_increments","qty_increments","use_config_enable_qty_increments","enable_qty_increments","_giftcard_amounts_website","_giftcard_amounts_amount","_links_related_sku","_links_related_position","_links_crosssell_sku","_links_crosssell_position","_links_upsell_sku","_links_upsell_position","_associated_sku","_associated_default_qty","_associated_position","_tier_price_website","_tier_price_customer_group","_tier_price_qty","_tier_price_price","_custom_option_store","_custom_option_type","_custom_option_title","_custom_option_is_required","_custom_option_price","_custom_option_sku","_custom_option_max_characters","_custom_option_sort_order","_custom_option_row_title","_custom_option_row_price","_custom_option_row_sku","_custom_option_row_sort"
"4065","","pendientes","simple","Pendientes","base","Amor Amor.  Ref.4065","/a/m/amor-amor_ref_4065.jpg","/a/m/amor-amor_ref_4065.jpg","/a/m/amor-amor_ref_4065.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4068","","pendientes","simple","Pendientes","base","Tubos.  Ref.4068","/2/0/2011febrero_aparejos_blanco_094tubos_ref.4068.jpg","/2/0/2011febrero_aparejos_blanco_094tubos_ref.4068.jpg","/2/0/2011febrero_aparejos_blanco_094tubos_ref.4068.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4070","","pendientes","simple","Pendientes","base","Ellos.  Ref.4070","/2/0/2011_marzo_aparejos_018.jpg","/2/0/2011_marzo_aparejos_018.jpg","/2/0/2011_marzo_aparejos_018.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4071","","pendientes","simple","Pendientes","base","Triángular.  Ref.4071","/2/0/2010febrero_117.jpg","/2/0/2010febrero_117.jpg","/2/0/2010febrero_117.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1155","","pulseras","simple","Pulseras","base","Waka-Waka.  Ref.1155","/w/a/waka-waka_ref.1155.jpg","/w/a/waka-waka_ref.1155.jpg","/w/a/waka-waka_ref.1155.jpg","/2/0/2011_mayo_007.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_mayo_008.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_mayo_010.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1156","","pulseras","simple","Pulseras","base","Africa.  Ref.1156","/m/o/mod.africa_ref.1156.jpg","/m/o/mod.africa_ref.1156.jpg","/m/o/mod.africa_ref.1156.jpg","/2/0/2011_mayo_003.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1154","","pulseras","simple","Pulseras","base","Pirata.  Ref.1154","/m/o/mod.pirata1154_1.jpg","/m/o/mod.pirata1154_1.jpg","/m/o/mod.pirata1154_1.jpg","/m/o/mod_pirata_1154.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1153","","pulseras","simple","Pulseras","base","Corsario.  Ref.1153","/m/o/mod.corsario_ref.1153.jpg","/m/o/mod.corsario_ref.1153.jpg","/m/o/mod.corsario_ref.1153.jpg","/m/o/mod.corsario1153.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1150","","pulseras","simple","Pulseras","base","Bucanero-Seda.  Ref.1150","/b/u/bucanero_seda-monedaref.1150_1.jpg","/b/u/bucanero_seda-monedaref.1150_1.jpg","/b/u/bucanero_seda-monedaref.1150_1.jpg","/2/0/2011_marzo_aparejos_-_097.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_marzo_aparejos_-_093.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_marzo_aparejos_-_096.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1151","","pulseras","simple","Pulseras","base","Bucanero-Algodón.  Ref.1151","/m/o/mod.bucanero_algod_n_ref.1151.jpg","/m/o/mod.bucanero_algod_n_ref.1151.jpg","/m/o/mod.bucanero_algod_n_ref.1151.jpg","/1/b/1bucanero_algod_n_ref.1151.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1141","","pulseras","simple","Pulseras","base","Piedras.  Ref.1141","/b/r/brazalete_piedras_ref.1141.jpg","/b/r/brazalete_piedras_ref.1141.jpg","/b/r/brazalete_piedras_ref.1141.jpg","/b/r/brazalete_piedras_ref.1141_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","drop_down","Custom1","1","","","","0","Choice1","0.0000","","0"
"","","","","","","","","","","/a/p/aparejos_web_blanco_097_1.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Choice2","0.0000","","0"
"","","","","","","","","","","/a/p/aparejos_web_blanco_099.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","default","","","","","","","","Choice2","","",""
"1147","","pulseras","simple","Pulseras","base","Corazón-Cuerno.  Ref.1147","/m/o/mod.coraz_n-cuerno_ref.1147.jpg","/m/o/mod.coraz_n-cuerno_ref.1147.jpg","/m/o/mod.coraz_n-cuerno_ref.1147.jpg","/a/p/aparejos_web_blanco_128.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/a/p/aparejos_web_blanco_009_2.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1145","","pulseras","simple","Pulseras","base","Corazón-hombre.  Ref.1145","/c/o/coraz_n-hombre_ref.1145_coraz_n-mujer_ref.1146.jpg","/c/o/coraz_n-hombre_ref.1145_coraz_n-mujer_ref.1146.jpg","/c/o/coraz_n-hombre_ref.1145_coraz_n-mujer_ref.1146.jpg","/a/p/aparejos_web_blanco_133.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1146","","pulseras","simple","Pulseras","base","Corazón-mujer.  Ref.1146","/c/o/coraz_n-hombre_ref.1145_coraz_n-mujer_ref.1146_1.jpg","/c/o/coraz_n-hombre_ref.1145_coraz_n-mujer_ref.1146_1.jpg","/c/o/coraz_n-hombre_ref.1145_coraz_n-mujer_ref.1146_1.jpg","/a/p/aparejos_web_blanco_131_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1122","","pulseras","simple","Pulseras","base","El Tesoro-turquesa.  Ref.1122 ","/2/0/2011_marzo_aparejos_009.jpg","/2/0/2011_marzo_aparejos_009.jpg","/2/0/2011_marzo_aparejos_009.jpg","/2/0/2011_marzo_aparejos_005.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/a/p/aparejos_web_blanco_003_2_.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1122-2","","pulseras","simple","Pulseras","base","El Tesoro-negro.  Ref.1112-2","/2/0/2011_marzo_aparejos_001.jpg","/2/0/2011_marzo_aparejos_001.jpg","/2/0/2011_marzo_aparejos_001.jpg","/a/p/aparejos_web_blanco_002_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1112","","pulseras","simple","Pulseras","base","Tripoli.  Ref.1112","/t/r/tripoli_ref.1112.jpg","/t/r/tripoli_ref.1112.jpg","/t/r/tripoli_ref.1112.jpg","/c/i/cierre_garfio_3.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1158","","pulseras","simple","Pulseras","base","Círculos-Moneda.  Ref.1158","/m/o/mod.encadena2-moneda_24_ref.1158.jpg","/m/o/mod.encadena2-moneda_24_ref.1158.jpg","/m/o/mod.encadena2-moneda_24_ref.1158.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1157","","pulseras","simple","Pulseras","base","Círculos-Cuerno. Ref.1157","/m/o/mod.encadena2-cuerno_24_ref.1157.jpg","/m/o/mod.encadena2-cuerno_24_ref.1157.jpg","/m/o/mod.encadena2-cuerno_24_ref.1157.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1148","","pulseras","simple","Pulseras","base","Fuente del Gallo.  Ref.1148","/a/p/aparejos-_30_.jpg","/a/p/aparejos-_30_.jpg","/a/p/aparejos-_30_.jpg","/a/p/aparejos-_33_.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/a/p/aparejos_web_blanco_185_1.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1149","","pulseras","simple","Pulseras","base","Cala del Aceite.  Ref.1149","/a/p/aparejos-_37_.jpg","/a/p/aparejos-_37_.jpg","/a/p/aparejos-_37_.jpg","/a/p/aparejos_web_blanco_187_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1040","","pulseras","simple","Pulseras","base","Tavira Brazalete.  Ref.1040","/t/a/tavira_ref.1040_brazalete_.jpg","/t/a/tavira_ref.1040_brazalete_.jpg","/t/a/tavira_ref.1040_brazalete_.jpg","/a/p/aparejos_web_blanco_094_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1136-2","","pulseras","simple","Pulseras","base","Indian Chic Seda.  Ref.1136-2","/2/0/2011_mayo_033.jpg","/2/0/2011_mayo_033.jpg","/2/0/2011_mayo_033.jpg","/2/0/2011_mayo_028.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/c/i/cierre_garfio_9.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/a/p/aparejos_web_blanco_037.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020","","colgantes","simple","Colgantes","base","Nilo Azul.  Ref.2020","/m/o/mod.nilo_azul_ref.2020.jpg","/m/o/mod.nilo_azul_ref.2020.jpg","/m/o/mod.nilo_azul_ref.2020.jpg","/2/0/2011_abril_098.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_abril_100.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1144","","pulseras","simple","Pulseras","base","Fiera Negra.  Ref.1144","/a/p/aparejos-_13_.jpg","/a/p/aparejos-_13_.jpg","/a/p/aparejos-_13_.jpg","/a/p/aparejos_web_blanco_065.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1142","","pulseras","simple","Pulseras","base","Fiera Beig.  Ref.1142","/a/p/aparejos-_15_.jpg","/a/p/aparejos-_15_.jpg","/a/p/aparejos-_15_.jpg","/a/p/aparejos_web_blanco_066.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1143","","pulseras","simple","Pulseras","base","Cebra.  Ref.1143","/a/p/aparejos-_19_.jpg","/a/p/aparejos-_19_.jpg","/a/p/aparejos-_19_.jpg","/a/p/aparejos_web_blanco_069.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","","colgantes","simple","Colgantes","base","Espeto.  Ref.2021","/m/o/mod.espeto_ref.2021.jpg","/m/o/mod.espeto_ref.2021.jpg","/m/o/mod.espeto_ref.2021.jpg","/2/0/2011_abril_092.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_abril_094.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023","","colgantes","simple","Colgantes","base","Ancla.  Ref.2023","/a/n/ancla_2023.jpg","/a/n/ancla_2023.jpg","/a/n/ancla_2023.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025","","colgantes","simple","Colgantes","base","Jerez.  Ref. 2025","/m/o/mod.jerez_ref.2025.jpg","/m/o/mod.jerez_ref.2025.jpg","/m/o/mod.jerez_ref.2025.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3045","","colgantes","simple","Colgantes","base","Lagartija.  Ref.3045","/2/0/2010noviembre_020.jpg","/2/0/2010noviembre_020.jpg","/2/0/2010noviembre_020.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3049","","colgantes","simple","Colgantes","base","Raspa Pez.  Ref.3049","/2/0/2011_enero_259.jpg","/2/0/2011_enero_259.jpg","/2/0/2011_enero_259.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022","","colgantes","simple","Colgantes","base","Espiral.  Ref.2022","/2/0/2011_abril_102.jpg","/2/0/2011_abril_102.jpg","/2/0/2011_abril_102.jpg","/2/0/2011_abril_103.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_abril_090.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_abril_124.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026","","colgantes","simple","Colgantes","base","Estrella de Mar.  Ref.2026","/2/0/2011_abril_104.jpg","/2/0/2011_abril_104.jpg","/2/0/2011_abril_104.jpg","/2/0/2011_abril_106.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018","","colgantes","simple","Colgantes","base","Argollas.  Ref.2018","/g/a/gargantilla_ref.3023_1.jpg","/g/a/gargantilla_ref.3023_1.jpg","/g/a/gargantilla_ref.3023_1.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3046","","colgantes","simple","Colgantes","base","Bucanero Seda Moneda.  Ref.3046","/2/0/2011_marzo_aparejos_-_062.jpg","/2/0/2011_marzo_aparejos_-_062.jpg","/2/0/2011_marzo_aparejos_-_062.jpg","/b/u/bucanero_seda-moneda_ref.3046_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_abril_182.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3050","","colgantes","simple","Colgantes","base","Waka Waka.  Ref. 3050","/m/o/mod.waka-waka_ref.3050.jpg","/m/o/mod.waka-waka_ref.3050.jpg","/m/o/mod.waka-waka_ref.3050.jpg","/2/0/2011_abril_258_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3051","","colgantes","simple","Colgantes","base","Africa.  Ref.3051","/m/o/mod.africa_ref.3051.jpg","/m/o/mod.africa_ref.3051.jpg","/m/o/mod.africa_ref.3051.jpg","/2/0/2011_abril_252_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3047","","colgantes","simple","Colgantes","base","Hippy.  Ref.3047","/m/o/mod_hippy_ref.3047_24_.jpg","/m/o/mod_hippy_ref.3047_24_.jpg","/m/o/mod_hippy_ref.3047_24_.jpg","/2/0/2011_abril_186.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_abril_112.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2027","","colgantes","simple","Colgantes","base","Corazón Pirata.  Ref.2027","/m/o/mod.coraz_n_pirata_ref.2027.jpg","/m/o/mod.coraz_n_pirata_ref.2027.jpg","/m/o/mod.coraz_n_pirata_ref.2027.jpg","/m/o/mod.coraz_n_pirata_30_ref.2027.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","","colgantes","simple","Colgantes","base","Tubos.  Ref.2024","/2/0/2011_enero_252_1.jpg","/2/0/2011_enero_252_1.jpg","/2/0/2011_enero_252_1.jpg","/2/0/2011_abril_097_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3042","","colgantes","simple","Colgantes","base","El Tesoro Turquesa.  Ref.3042","/g/a/gargantilla_mod.tesoro_ref.3042_1.jpg","/g/a/gargantilla_mod.tesoro_ref.3042_1.jpg","/g/a/gargantilla_mod.tesoro_ref.3042_1.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3043","","colgantes","simple","Colgantes","base","El Tesoro Moneda.  Ref.3043","/g/a/gargantilla_mod.tesoro-moneda_ref.3043.jpg","/g/a/gargantilla_mod.tesoro-moneda_ref.3043.jpg","/g/a/gargantilla_mod.tesoro-moneda_ref.3043.jpg","/2/0/2011_abril_199.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_abril_134_1.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3044","","colgantes","simple","Colgantes","base","El Tesoro.  Ref.3044","/g/a/gargantilla_mod.tesoro_ref.3044.jpg","/g/a/gargantilla_mod.tesoro_ref.3044.jpg","/g/a/gargantilla_mod.tesoro_ref.3044.jpg","/2/0/2011_abril_197.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_abril_134_1_1.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3034","","colgantes","simple","Colgantes","base","Caracola.  Ref.3034","/2/0/2010_julio_aparejos_7_.jpg","/2/0/2010_julio_aparejos_7_.jpg","/2/0/2010_julio_aparejos_7_.jpg","/c/a/caracola_algod_n_ref_3034.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3026","","colgantes","simple","Colgantes","base","Estrella Cuero.  Ref.3026","/e/s/estrella_nudo_ref.3026.jpg","/e/s/estrella_nudo_ref.3026.jpg","/e/s/estrella_nudo_ref.3026.jpg","/2/0/2011_abril_144.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3027","","colgantes","simple","Colgantes","base","Navio.  Ref.3027","/g/a/gargantilla_mod.navio_ref.3027_1.jpg","/g/a/gargantilla_mod.navio_ref.3027_1.jpg","/g/a/gargantilla_mod.navio_ref.3027_1.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3031","","colgantes","simple","Colgantes","base","Tierra.  Ref.3031","/g/a/gargantilla_ref.3031.jpg","/g/a/gargantilla_ref.3031.jpg","/g/a/gargantilla_ref.3031.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3032","","colgantes","simple","Colgantes","base","Marte.  Ref.3032","/g/a/gargantilla_doble_vuelta_ref.3032.jpg","/g/a/gargantilla_doble_vuelta_ref.3032.jpg","/g/a/gargantilla_doble_vuelta_ref.3032.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3033","","colgantes","simple","Colgantes","base","Mano Fátima.  Ref.3033","/g/a/gargantilla_mano_fatima_ref.3033.jpg","/g/a/gargantilla_mano_fatima_ref.3033.jpg","/g/a/gargantilla_mano_fatima_ref.3033.jpg","/2/0/2011_abril_175.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_abril_142.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
