"sku","_store","_attribute_set","_type","_category","_product_websites","name","image","small_image","thumbnail","_additional_image","_additional_image_label","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","use_config_qty_increments","qty_increments","use_config_enable_qty_increments","enable_qty_increments","_giftcard_amounts_website","_giftcard_amounts_amount","_links_related_sku","_links_related_position","_links_crosssell_sku","_links_crosssell_position","_links_upsell_sku","_links_upsell_position","_associated_sku","_associated_default_qty","_associated_position","_tier_price_website","_tier_price_customer_group","_tier_price_qty","_tier_price_price","_custom_option_store","_custom_option_type","_custom_option_title","_custom_option_is_required","_custom_option_price","_custom_option_sku","_custom_option_max_characters","_custom_option_sort_order","_custom_option_row_title","_custom_option_row_price","_custom_option_row_sku","_custom_option_row_sort"
"3038","","colgantes","simple","Colgantes","base","Kitty niña.  Ref.3038","/n/i/ni_a_algod_n_kitty_ref.3038mama_algod_n_kitty_ref.3037.jpg","/n/i/ni_a_algod_n_kitty_ref.3038mama_algod_n_kitty_ref.3037.jpg","/n/i/ni_a_algod_n_kitty_ref.3038mama_algod_n_kitty_ref.3037.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3037","","colgantes","simple","Colgantes","base","Kitty mamá.  Ref.3037","/n/i/ni_a_algod_n_kitty_ref.3038mama_algod_n_kitty_ref.3037_1.jpg","/n/i/ni_a_algod_n_kitty_ref.3038mama_algod_n_kitty_ref.3037_1.jpg","/n/i/ni_a_algod_n_kitty_ref.3038mama_algod_n_kitty_ref.3037_1.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3025","","colgantes","simple","Colgantes","base","Kitty cuero niña.  Ref.3025","/g/a/gargantilla_ni_a_kitty_cueroref.3025.jpg","/g/a/gargantilla_ni_a_kitty_cueroref.3025.jpg","/g/a/gargantilla_ni_a_kitty_cueroref.3025.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3029","","colgantes","simple","Colgantes","base","Mariposa Niña.  Ref.3029","/g/a/gargantilla_ni_a_ref.3029gargantilla_mujer_ref.3030_1.jpg","/g/a/gargantilla_ni_a_ref.3029gargantilla_mujer_ref.3030_1.jpg","/g/a/gargantilla_ni_a_ref.3029gargantilla_mujer_ref.3030_1.jpg","/2/0/2011_marzo_aparejos_-_048.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_enero_244.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_abril_152_2.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3030","","colgantes","simple","Colgantes","base","Mariposa Mamá.  Ref.3030","/g/a/gargantilla_ni_a_ref.3029gargantilla_mujer_ref.3030_1_1.jpg","/g/a/gargantilla_ni_a_ref.3029gargantilla_mujer_ref.3030_1_1.jpg","/g/a/gargantilla_ni_a_ref.3029gargantilla_mujer_ref.3030_1_1.jpg","/2/0/2011_marzo_aparejos_-_048_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_enero_244_1.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_abril_152_2_1.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3028","","colgantes","simple","Colgantes","base","Tubos Hombre.  Ref.3028","/g/a/gargantilla_hombreref._3028.jpg","/g/a/gargantilla_hombreref._3028.jpg","/g/a/gargantilla_hombreref._3028.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2014","","colgantes","simple","Colgantes","base","Zarpa.  Ref.2014","/2/0/2010_junio_587.jpg","/2/0/2010_junio_587.jpg","/2/0/2010_junio_587.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2013","","colgantes","simple","Colgantes","base","Puerta a la Paz.  Ref.2013","/c/o/collar_puerta_a_la_paz_ref.2013.jpg","/c/o/collar_puerta_a_la_paz_ref.2013.jpg","/c/o/collar_puerta_a_la_paz_ref.2013.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2011","","colgantes","simple","Colgantes","base","Fatima.  Ref.2011","/c/o/collar_ref.2011.jpg","/c/o/collar_ref.2011.jpg","/c/o/collar_ref.2011.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012","","colgantes","simple","Colgantes","base","Esfera.  Ref.2012","/c/o/collar_esfera_ref.2012.jpg","/c/o/collar_esfera_ref.2012.jpg","/c/o/collar_esfera_ref.2012.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3024","","colgantes","simple","Colgantes","base","EL Sarguito.  Ref.3024","/g/a/gargantilla_mod.el_sarguito_ref.3024_1.jpg","/g/a/gargantilla_mod.el_sarguito_ref.3024_1.jpg","/g/a/gargantilla_mod.el_sarguito_ref.3024_1.jpg","/g/a/gargantilla_mod.el_sarguito_ref.3024.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3023","","colgantes","simple","Colgantes","base","Eclipse.  Ref.3023","/g/a/gargantilla_ref.3023.jpg","/g/a/gargantilla_ref.3023.jpg","/g/a/gargantilla_ref.3023.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3022","","colgantes","simple","Colgantes","base","El Puerto Corazón.  Ref.3022","/2/0/2010_abril_420.jpg","/2/0/2010_abril_420.jpg","/2/0/2010_abril_420.jpg","/e/l/el_puerto_coraz_n_ref.3022.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3018","","colgantes","simple","Colgantes","base","Tavira.  Ref.3018","/2/0/2011_marzo_aparejos_-_044.jpg","/2/0/2011_marzo_aparejos_-_044.jpg","/2/0/2011_marzo_aparejos_-_044.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3014","","colgantes","simple","Colgantes","base","Sajorami Moneda.  Ref.3014","/s/a/sajorami-moneda_ref.3014.jpg","/s/a/sajorami-moneda_ref.3014.jpg","/s/a/sajorami-moneda_ref.3014.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3015","","colgantes","simple","Colgantes","base","Sajorami Buda.  Ref.3015","/s/a/sajorami-buda_ref.3015.jpg","/s/a/sajorami-buda_ref.3015.jpg","/s/a/sajorami-buda_ref.3015.jpg","/2/0/2011_enero_249.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_enero_248.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3013","","colgantes","simple","Colgantes","base","El Puerto Moneda Cuero.  Ref.3013","/m/o/mod.el_puerto-moneda_ref.3013.jpg","/m/o/mod.el_puerto-moneda_ref.3013.jpg","/m/o/mod.el_puerto-moneda_ref.3013.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3011","","colgantes","simple","Colgantes","base","Romana.  Ref.3011","/r/e/ref.3011.jpg","/r/e/ref.3011.jpg","/r/e/ref.3011.jpg","/m/o/moneda_cueroref.3011.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010","","colgantes","simple","Colgantes","base","Tres Romanas.  Ref.3010","/2/0/2010febrero_106.jpg","/2/0/2010febrero_106.jpg","/2/0/2010febrero_106.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2009","","colgantes","simple","Colgantes","base","Isla Buda.  Ref.2009","/2/0/2011_mayo_008_1.jpg","/2/0/2011_mayo_008_1.jpg","/2/0/2011_mayo_008_1.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2008","","colgantes","simple","Colgantes","base","Isla Donut.  Ref.2008","/2/0/2011_mayo_001.jpg","/2/0/2011_mayo_001.jpg","/2/0/2011_mayo_001.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2007","","colgantes","simple","Colgantes","base","Isla Moneda.  Ref.2007","/2/0/2011_mayo_013.jpg","/2/0/2011_mayo_013.jpg","/2/0/2011_mayo_013.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2006","","colgantes","simple","Colgantes","base","Caballo Budas.  Ref.2006","/g/a/gargantilla_28e_ref.2006.jpg","/g/a/gargantilla_28e_ref.2006.jpg","/g/a/gargantilla_28e_ref.2006.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2005","","colgantes","simple","Colgantes","base","Caballo Hindú.  Ref.2005","/c/o/colgante_26e_ref.2005.jpg","/c/o/colgante_26e_ref.2005.jpg","/c/o/colgante_26e_ref.2005.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2004","","colgantes","simple","Colgantes","base","Buda Mar.  Ref.2004","/b/u/buda_marref.2004.jpg","/b/u/buda_marref.2004.jpg","/b/u/buda_marref.2004.jpg","/2/0/2010febrero_080.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3001","","colgantes","simple","Colgantes","base","El Puerto Conil.  Ref.3001","/b/o/bolas_donuts_ref.3036.jpg","/b/o/bolas_donuts_ref.3036.jpg","/b/o/bolas_donuts_ref.3036.jpg","/2/0/2011_abril_147.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3005","","colgantes","simple","Colgantes","base","El Estrecho.  Ref.3005","no_selection","no_selection","no_selection","/e/l/el_estrecho_ref.3005.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3003","","colgantes","simple","Colgantes","base","El Puerto Moneda.  Ref.3003","/e/l/el_puerto_monedaref.3003.jpg","/e/l/el_puerto_monedaref.3003.jpg","/e/l/el_puerto_monedaref.3003.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2002","","colgantes","simple","Colgantes","base","La Marea.  Ref.2002","/c/o/collar_mod.la_marea_26e_ref.2002_1.jpg","/c/o/collar_mod.la_marea_26e_ref.2002_1.jpg","/c/o/collar_mod.la_marea_26e_ref.2002_1.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3002","","colgantes","simple","Colgantes","base","Sol de Poniente.  Ref.3002","/g/a/gargantilla_donut_2_nudos_ref.3020.jpg","/g/a/gargantilla_donut_2_nudos_ref.3020.jpg","/g/a/gargantilla_donut_2_nudos_ref.3020.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3021","","colgantes","simple","Colgantes","base","Moneda dos nudos.  Ref.3021","/g/a/gargantilla_moneda_2_nudos_ref.3021.jpg","/g/a/gargantilla_moneda_2_nudos_ref.3021.jpg","/g/a/gargantilla_moneda_2_nudos_ref.3021.jpg","/2/0/2011_abril_149.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2010","","colgantes","simple","Colgantes","base","El Tablao.  Ref.2010","/m/o/mod.el_tablao_22e_ref.2010.jpg","/m/o/mod.el_tablao_22e_ref.2010.jpg","/m/o/mod.el_tablao_22e_ref.2010.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3039","","colgantes","simple","Colgantes","base","Amuleto Niño.  Ref.3039","no_selection","no_selection","no_selection","/2/0/2011_abril_190.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_abril_191.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5010","","anillos","simple","Anillos","base","Roche 1 pieza.  Ref.5010","/r/o/roche._252012e_2520ref.5020_252c_25209e_2520ref.5010.jpg","/r/o/roche._252012e_2520ref.5020_252c_25209e_2520ref.5010.jpg","/r/o/roche._252012e_2520ref.5020_252c_25209e_2520ref.5010.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y016","","llaveros","simple","","base","Muestra Negro.  Ref.Y016","/2/0/2011_enero_237.jpg","/2/0/2011_enero_237.jpg","/2/0/2011_enero_237.jpg","/2/0/2011_enero_240_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5011","","anillos","simple","Anillos","base","Roche 3 piezas.  Ref.5011","/r/o/roche._252012e_2520ref.5020_252c_25209e_2520ref.5010_1.jpg","/r/o/roche._252012e_2520ref.5020_252c_25209e_2520ref.5010_1.jpg","/r/o/roche._252012e_2520ref.5020_252c_25209e_2520ref.5010_1.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5007","","anillos","simple","Anillos","base","Sanlucar.  Ref.5007","/1/2/12e_2520ref.5007.jpg","/1/2/12e_2520ref.5007.jpg","/1/2/12e_2520ref.5007.jpg","/2/0/2011_marzo_aparejos_-_107.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5009","","anillos","simple","Anillos","base","Trio.  Ref.5009","/1/2/12e_2520ref.5009.jpg","/1/2/12e_2520ref.5009.jpg","/1/2/12e_2520ref.5009.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5033","","anillos","simple","Anillos","base","Vueltas.  Ref.5033","/r/e/ref.5033.jpg","/r/e/ref.5033.jpg","/r/e/ref.5033.jpg","/2/0/2011_marzo_aparejos_-_109.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5034","","anillos","simple","Anillos","base","Pepita.  Ref.5034","/r/e/ref.5034.jpg","/r/e/ref.5034.jpg","/r/e/ref.5034.jpg","/2/0/2011_marzo_aparejos_-_101.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5008","","anillos","simple","Anillos","base","Punta Paloma.  Ref.5008","/p/u/punta_2520paloma_252012e_2520ref.5008.jpg","/p/u/punta_2520paloma_252012e_2520ref.5008.jpg","/p/u/punta_2520paloma_252012e_2520ref.5008.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5032","","anillos","simple","Anillos","base","Capitán.  Ref.5032","/r/e/ref.5032.jpg","/r/e/ref.5032.jpg","/r/e/ref.5032.jpg","/2/0/2011_marzo_aparejos_-_118.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","/2/0/2011_enero_250.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5001","","anillos","simple","Anillos","base","Cuadrado.  Ref.5001","/2/0/2011_2520marzo_2520aparejos_252c_2520027.jpg","/2/0/2011_2520marzo_2520aparejos_252c_2520027.jpg","/2/0/2011_2520marzo_2520aparejos_252c_2520027.jpg","/c/u/cuadrado_2520ref.5001_252c_252credondoref.5003_252c_2520bola_25205025.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5003","","anillos","simple","Anillos","base","Bola.  Ref.5003","/2/0/2011_2520marzo_2520aparejos_252c_2520028.jpg","/2/0/2011_2520marzo_2520aparejos_252c_2520028.jpg","/2/0/2011_2520marzo_2520aparejos_252c_2520028.jpg","/c/u/cuadrado_2520ref.5001_252c_252credondoref.5003_252c_2520bola_25205025_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5017","","anillos","simple","Anillos","base","Cuadrado Cuero.  Ref.5017","no_selection","no_selection","no_selection","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5019","","anillos","simple","Anillos","base","Buda.  Ref.5019","/r/e/ref.5019.jpg","/r/e/ref.5019.jpg","/r/e/ref.5019.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y016-2","","llaveros","simple","Llaveros","base","Muestra Camel.  Ref.Y016-2","/2/0/2011_enero_239_1.jpg","/2/0/2011_enero_239_1.jpg","/2/0/2011_enero_239_1.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y017","","llaveros","simple","Llaveros","base","Artista (pequeño).  Ref.Y017","/2/0/2011febrero_aparejos_blanco_063_2.jpg","/2/0/2011febrero_aparejos_blanco_063_2.jpg","/2/0/2011febrero_aparejos_blanco_063_2.jpg","/2/0/2011_enero_242_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y018","","llaveros","simple","Llaveros","base","Artista (grande).  Ref.Y018","/2/0/2011febrero_aparejos_blanco_063_1.jpg","/2/0/2011febrero_aparejos_blanco_063_1.jpg","/2/0/2011febrero_aparejos_blanco_063_1.jpg","/2/0/2011_enero_242_1_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y019","","llaveros","simple","Llaveros","base","Caracola.  Ref.Y019","/m/a/mano_ref.y020.jpg","/m/a/mano_ref.y020.jpg","/m/a/mano_ref.y020.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y020","","llaveros","simple","Llaveros","base","Mano Fátima.  Ref.Y020","/m/a/mano_ref.y020_1.jpg","/m/a/mano_ref.y020_1.jpg","/m/a/mano_ref.y020_1.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y000","","llaveros","simple","Llaveros","base","Lasca.  Ref.Y000","/2/0/2010_agosto_397.jpg","/2/0/2010_agosto_397.jpg","/2/0/2010_agosto_397.jpg","/m/o/mod.lascaref.y000franciscano_ref.y011llano_ref.y010.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y011","","llaveros","simple","Llaveros","base","Franciscano (izq.)  Ref.Y011","/2/0/2010_agosto_395.jpg","/2/0/2010_agosto_395.jpg","/2/0/2010_agosto_395.jpg","/m/o/mod.lascaref.y000franciscano_ref.y011llano_ref.y010_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y010","","llaveros","simple","Llaveros","base","Llano (dcha.)  Ref.Y010","/2/0/2010_agosto_395_1.jpg","/2/0/2010_agosto_395_1.jpg","/2/0/2010_agosto_395_1.jpg","/m/o/mod.lascaref.y000franciscano_ref.y011llano_ref.y010_1_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y0152","","llaveros","simple","Llaveros","base","Nudo.  Ref.Y0152","/m/o/mod.nudo_ref.y0152.jpg","/m/o/mod.nudo_ref.y0152.jpg","/m/o/mod.nudo_ref.y0152.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y013","","llaveros","simple","Llaveros","base","Lío.  Ref.Y013","/r/e/ref.y013.jpg","/r/e/ref.y013.jpg","/r/e/ref.y013.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y015","","llaveros","simple","Llaveros","base","Dos cabos.  Ref.Y015","no_selection","no_selection","no_selection","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y014","","llaveros","simple","Llaveros","base","Tres cabos.  Ref.Y014","/t/r/tres_cabosref.y014.jpg","/t/r/tres_cabosref.y014.jpg","/t/r/tres_cabosref.y014.jpg","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M021","","llaveros","simple","Llaveros","base","Asa móvil o llavero.  Ref.M021","/2/0/2011_marzo_aparejos_-_099.jpg","/2/0/2011_marzo_aparejos_-_099.jpg","/2/0/2011_marzo_aparejos_-_099.jpg","/2/0/2011_marzo_aparejos_-_100.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3052","","colgantes","simple","Colgantes","base","Artista.  Ref.3052","/j/u/junio_2011_041.jpg","/j/u/junio_2011_041.jpg","/j/u/junio_2011_041.jpg","/m/i/mikjiik_36_.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
